redemption_id,card_id,redemption_date,redemption_amount
GC-502392-R1,GC-502392,2024-03-28,71.51
GC-502393-R1,GC-502393,2024-03-28,146.06
GC-502394-R1,GC-502394,2024-02-05,23.85
GC-502398-R1,GC-502398,2023-01-05,215.36
GC-502399-R1,GC-502399,2024-11-04,181.0
GC-502400-R1,GC-502400,2022-12-28,5.22
GC-502400-R2,GC-502400,2023-05-28,7.56
GC-502400-R3,GC-502400,2023-07-28,11.7
GC-502401-R1,GC-502401,2024-01-05,191.06
GC-502403-R1,GC-502403,2023-10-23,30.07
GC-502404-R1,GC-502404,2024-05-25,24.8
GC-502404-R2,GC-502404,2024-06-03,-8.77
GC-502405-R1,GC-502405,2022-07-13,5.67
GC-502405-R2,GC-502405,2022-10-13,6.44
GC-502405-R3,GC-502405,2022-12-13,10.77
GC-502406-R1,GC-502406,2023-09-18,38.3
GC-502406-R2,GC-502406,2024-01-18,35.47
GC-502406-R3,GC-502406,2024-06-18,16.94
GC-502406-R4,GC-502406,2024-07-18,46.17
GC-502407-R1,GC-502407,2023-03-09,41.1
GC-502408-R1,GC-502408,2022-07-20,24.06
GC-502409-R1,GC-502409,2023-05-16,60.46
GC-502410-R1,GC-502410,2023-07-23,91.08
GC-502411-R1,GC-502411,2022-03-01,49.91
GC-502413-R1,GC-502413,2024-05-08,71.22
GC-502414-R1,GC-502414,2024-07-28,180.63
GC-502415-R1,GC-502415,2022-08-27,94.02
GC-502417-R1,GC-502417,2022-04-09,149.35
GC-502418-R1,GC-502418,2023-02-25,68.1
GC-502419-R1,GC-502419,2023-07-09,50.12
GC-502419-R2,GC-502419,2023-12-09,34.97
GC-502419-R3,GC-502419,2024-05-09,52.68
GC-502420-R1,GC-502420,2024-07-21,53.02
GC-502420-R2,GC-502420,2024-08-21,26.9
GC-502422-R1,GC-502422,2022-07-28,99.95
GC-502423-R1,GC-502423,2024-01-21,6.35
GC-502423-R2,GC-502423,2024-06-21,6.27
GC-502423-R3,GC-502423,2024-11-21,4.9
GC-502429-R1,GC-502429,2024-09-09,23.39
GC-502429-R2,GC-502429,2024-12-09,20.82
GC-502431-R1,GC-502431,2024-10-16,48.91
GC-502432-R1,GC-502432,2022-11-25,31.68
GC-502432-R2,GC-502432,2023-01-25,16.28
GC-502432-R3,GC-502432,2023-04-25,21.48
GC-502435-R1,GC-502435,2023-07-18,45.76
GC-502436-R1,GC-502436,2024-08-26,74.16
GC-502436-R2,GC-502436,2024-12-26,118.97
GC-502437-R1,GC-502437,2022-09-01,19.11
GC-502438-R1,GC-502438,2023-06-28,76.36
GC-502439-R1,GC-502439,2022-05-28,49.22
GC-502441-R1,GC-502441,2024-10-28,38.1
GC-502442-R1,GC-502442,2024-05-20,53.07
GC-502443-R1,GC-502443,2023-09-14,39.13
GC-502443-R2,GC-502443,2024-02-14,11.64
GC-502443-R3,GC-502443,2024-07-14,13.01
GC-502443-R4,GC-502443,2024-09-14,29.64
GC-502444-R1,GC-502444,2023-10-27,46.55
GC-502445-R1,GC-502445,2024-11-06,70.22
GC-502447-R1,GC-502447,2024-08-14,182.91
GC-502448-R1,GC-502448,2023-01-14,26.37
GC-502449-R1,GC-502449,2022-08-23,39.54
GC-502449-R2,GC-502449,2022-10-23,59.47
GC-502451-R1,GC-502451,2023-04-14,93.54
GC-502452-R1,GC-502452,2023-09-18,99.62
GC-502453-R1,GC-502453,2024-05-03,96.09
GC-502454-R1,GC-502454,2025-04-27,72.18
GC-502457-R1,GC-502457,2022-07-18,74.92
GC-502460-R1,GC-502460,2022-08-19,193.72
GC-502461-R1,GC-502461,2022-12-10,65.57
GC-502461-R2,GC-502461,2023-04-10,33.65
GC-502461-R3,GC-502461,2023-09-10,15.93
GC-502461-R4,GC-502461,2024-02-10,26.7
GC-502463-R1,GC-502463,2022-12-28,7.26
GC-502463-R2,GC-502463,2023-01-28,15.93
GC-502464-R1,GC-502464,2024-03-20,68.81
GC-502465-R1,GC-502465,2023-08-09,91.63
GC-502466-R1,GC-502466,2023-01-06,93.33
GC-502466-R2,GC-502466,2023-06-06,26.27
GC-502466-R3,GC-502466,2023-08-06,73.59
GC-502467-R1,GC-502467,2024-12-20,206.72
GC-502469-R1,GC-502469,2022-06-10,66.6
GC-502469-R2,GC-502469,2022-11-10,74.19
GC-502471-R1,GC-502471,2023-03-23,45.98
GC-502471-R2,GC-502471,2023-06-23,24.88
GC-502471-R3,GC-502471,2023-08-23,10.64
GC-502471-R4,GC-502471,2023-09-23,16.47
GC-502472-R1,GC-502472,2022-04-26,70.66
GC-502473-R1,GC-502473,2023-05-04,38.79
GC-502474-R1,GC-502474,2022-07-13,26.8
GC-502475-R1,GC-502475,2023-03-09,73.63
GC-502477-R1,GC-502477,2024-06-05,94.22
GC-502478-R1,GC-502478,2024-02-07,24.27
GC-502479-R1,GC-502479,2022-04-04,60.38
GC-502479-R2,GC-502479,2022-08-04,16.9
GC-502479-R3,GC-502479,2023-01-04,12.8
GC-502479-R4,GC-502479,2023-06-04,49.78
GC-502486-R1,GC-502486,2023-09-28,24.86
GC-502488-R1,GC-502488,2022-05-28,23.88
GC-502489-R1,GC-502489,2023-02-13,32.39
GC-502489-R2,GC-502489,2023-05-13,61.22
GC-502490-R1,GC-502490,2022-10-10,70.39
GC-502493-R1,GC-502493,2024-04-16,136.12
GC-502495-R1,GC-502495,2024-02-08,23.3
GC-502496-R1,GC-502496,2023-02-17,71.23
GC-502497-R1,GC-502497,2022-06-12,212.81
GC-502498-R1,GC-502498,2025-01-28,49.14
GC-502501-R1,GC-502501,2023-03-10,92.27
GC-502501-R2,GC-502501,2023-04-10,92.97
GC-502503-R1,GC-502503,2022-08-07,140.58
GC-502504-R1,GC-502504,2022-09-12,9.86
GC-502504-R2,GC-502504,2022-11-12,6.5
GC-502504-R3,GC-502504,2023-03-12,1.5
GC-502504-R4,GC-502504,2023-08-12,5.43
GC-502505-R1,GC-502505,2024-07-13,23.66
GC-502506-R1,GC-502506,2023-02-10,74.3
GC-502507-R1,GC-502507,2023-12-02,81.93
GC-502507-R2,GC-502507,2024-05-02,35.62
GC-502507-R3,GC-502507,2024-10-02,25.29
GC-502507-R4,GC-502507,2024-12-02,43.7
GC-502508-R1,GC-502508,2023-12-07,92.39
GC-502508-R2,GC-502508,2023-12-20,-20.92
GC-502509-R1,GC-502509,2023-11-17,49.02
GC-502510-R1,GC-502510,2022-11-25,69.99
GC-502511-R1,GC-502511,2024-06-05,90.22
GC-502511-R2,GC-502511,2024-09-05,30.96
GC-502512-R1,GC-502512,2024-04-22,31.51
GC-502512-R2,GC-502512,2024-08-22,21.33
GC-502513-R1,GC-502513,2023-07-25,42.88
GC-502513-R2,GC-502513,2023-07-31,-21.02
GC-502514-R1,GC-502514,2023-09-12,42.71
GC-502514-R2,GC-502514,2023-12-12,156.67
GC-502515-R1,GC-502515,2024-12-01,21.89
GC-502516-R1,GC-502516,2024-03-25,47.82
GC-502518-R1,GC-502518,2022-02-26,136.53
GC-502519-R1,GC-502519,2024-09-05,31.17
GC-502520-R1,GC-502520,2024-07-06,90.54
GC-502521-R1,GC-502521,2024-10-11,140.56
GC-502523-R1,GC-502523,2023-03-09,89.86
GC-502526-R1,GC-502526,2024-05-12,193.73
GC-502527-R1,GC-502527,2023-04-07,67.83
GC-502528-R1,GC-502528,2023-03-27,95.95
GC-502529-R1,GC-502529,2022-02-27,195.02
GC-502530-R1,GC-502530,2023-09-13,36.08
GC-502530-R2,GC-502530,2024-02-13,24.06
GC-502530-R3,GC-502530,2024-05-13,23.78
GC-502530-R4,GC-502530,2024-06-13,54.32
GC-502531-R1,GC-502531,2024-08-27,46.04
GC-502532-R1,GC-502532,2023-11-07,126.68
GC-502532-R2,GC-502532,2023-11-18,-59.23
GC-502534-R1,GC-502534,2023-01-28,70.41
GC-502535-R1,GC-502535,2022-02-27,5.22
GC-502535-R2,GC-502535,2022-06-27,7.58
GC-502535-R3,GC-502535,2022-10-27,2.98
GC-502535-R4,GC-502535,2022-12-27,7.71
GC-502536-R1,GC-502536,2024-10-29,193.6
GC-502537-R1,GC-502537,2023-10-15,44.54
GC-502539-R1,GC-502539,2023-02-17,48.16
GC-502541-R1,GC-502541,2023-08-09,95.37
GC-502542-R1,GC-502542,2023-12-03,46.54
GC-502544-R1,GC-502544,2024-04-28,20.85
GC-502544-R2,GC-502544,2024-05-08,-5.75
GC-502545-R1,GC-502545,2023-04-07,11.22
GC-502545-R2,GC-502545,2023-07-07,12.24
GC-502546-R1,GC-502546,2024-11-23,56.91
GC-502548-R1,GC-502548,2023-11-01,60.39
GC-502548-R2,GC-502548,2023-11-15,-28.06
GC-502549-R1,GC-502549,2022-12-17,70.15
GC-502550-R1,GC-502550,2024-11-06,191.92
GC-502551-R1,GC-502551,2022-07-07,46.13
GC-502552-R1,GC-502552,2023-07-23,199.15
GC-502554-R1,GC-502554,2022-06-09,23.74
GC-502554-R2,GC-502554,2022-11-09,48.0
GC-502557-R1,GC-502557,2025-02-24,104.11
GC-502558-R1,GC-502558,2025-03-28,147.87
GC-502560-R1,GC-502560,2024-01-28,45.25
GC-502560-R2,GC-502560,2024-02-28,136.67
GC-502562-R1,GC-502562,2022-12-05,45.3
GC-502563-R1,GC-502563,2023-07-25,51.74
GC-502564-R1,GC-502564,2023-02-07,24.18
GC-502565-R1,GC-502565,2022-08-15,49.89
GC-502566-R1,GC-502566,2023-04-25,13.27
GC-502566-R2,GC-502566,2023-06-25,35.31
GC-502568-R1,GC-502568,2023-07-04,18.15
GC-502569-R1,GC-502569,2024-06-20,109.67
GC-502570-R1,GC-502570,2023-01-28,180.46
GC-502571-R1,GC-502571,2024-07-01,199.57
GC-502573-R1,GC-502573,2022-03-10,49.21
GC-502574-R1,GC-502574,2024-09-03,45.75
GC-502575-R1,GC-502575,2022-11-28,90.14
GC-502576-R1,GC-502576,2024-01-27,94.61
GC-502577-R1,GC-502577,2023-08-24,99.3
GC-502578-R1,GC-502578,2024-04-12,9.23
GC-502578-R2,GC-502578,2024-08-12,6.87
GC-502578-R3,GC-502578,2024-12-12,7.16
GC-502580-R1,GC-502580,2022-02-18,192.09
GC-502581-R1,GC-502581,2024-01-12,47.17
GC-502584-R1,GC-502584,2022-09-22,92.14
GC-502585-R1,GC-502585,2022-10-28,57.45
GC-502586-R1,GC-502586,2024-04-18,19.14
GC-502586-R2,GC-502586,2024-07-18,26.87
GC-502588-R1,GC-502588,2023-10-18,49.75
GC-502589-R1,GC-502589,2024-02-08,196.69
GC-502590-R1,GC-502590,2024-10-10,74.85
GC-502591-R1,GC-502591,2024-07-10,54.58
GC-502591-R2,GC-502591,2024-10-10,37.72
GC-502592-R1,GC-502592,2024-05-09,29.61
GC-502592-R2,GC-502592,2024-10-09,27.76
GC-502593-R1,GC-502593,2024-08-01,68.45
GC-502596-R1,GC-502596,2024-08-20,73.83
GC-502597-R1,GC-502597,2022-06-28,34.0
GC-502597-R2,GC-502597,2022-09-28,8.79
GC-502597-R3,GC-502597,2022-10-28,12.35
GC-502597-R4,GC-502597,2023-01-28,13.39
GC-502598-R1,GC-502598,2023-07-27,143.75
GC-502599-R1,GC-502599,2023-02-27,74.15
GC-502600-R1,GC-502600,2024-07-24,92.2
GC-502601-R1,GC-502601,2022-02-23,144.68
GC-502602-R1,GC-502602,2024-05-28,49.66
GC-502603-R1,GC-502603,2024-09-03,139.21
GC-502604-R1,GC-502604,2023-06-27,146.96
GC-502605-R1,GC-502605,2022-10-10,53.34
GC-502607-R1,GC-502607,2024-12-05,12.28
GC-502608-R1,GC-502608,2023-02-17,24.11
GC-502609-R1,GC-502609,2023-01-09,151.59
GC-502610-R1,GC-502610,2022-06-04,10.39
GC-502610-R2,GC-502610,2022-07-04,4.22
GC-502610-R3,GC-502610,2022-10-04,3.45
GC-502610-R4,GC-502610,2022-12-04,6.74
GC-502611-R1,GC-502611,2024-11-21,75.0
GC-502612-R1,GC-502612,2024-04-26,50.32
GC-502612-R2,GC-502612,2024-06-26,143.56
GC-502613-R1,GC-502613,2023-12-16,183.08
GC-502614-R1,GC-502614,2023-04-17,45.91
GC-502614-R2,GC-502614,2023-07-17,146.71
GC-502618-R1,GC-502618,2024-03-27,22.68
GC-502618-R2,GC-502618,2024-07-27,7.48
GC-502618-R3,GC-502618,2024-08-27,5.83
GC-502618-R4,GC-502618,2024-12-27,10.14
GC-502620-R1,GC-502620,2022-11-21,90.39
GC-502621-R1,GC-502621,2024-07-22,42.6
GC-502621-R2,GC-502621,2024-08-01,-17.18
GC-502624-R1,GC-502624,2023-04-06,199.65
GC-502625-R1,GC-502625,2022-05-04,8.98
GC-502625-R2,GC-502625,2022-10-04,15.41
GC-502626-R1,GC-502626,2023-03-13,88.89
GC-502626-R2,GC-502626,2023-08-13,54.91
GC-502626-R3,GC-502626,2023-11-13,55.37
GC-502627-R1,GC-502627,2024-07-01,24.75
GC-502628-R1,GC-502628,2023-08-17,182.29
GC-502630-R1,GC-502630,2024-02-17,191.23
GC-502631-R1,GC-502631,2023-09-27,47.01
GC-502632-R1,GC-502632,2024-07-28,32.28
GC-502632-R2,GC-502632,2024-10-28,50.34
GC-502632-R3,GC-502632,2024-11-28,64.8
GC-502633-R1,GC-502633,2024-03-15,136.09
GC-502634-R1,GC-502634,2024-01-25,99.77
GC-502636-R1,GC-502636,2024-05-09,21.17
GC-502636-R2,GC-502636,2024-06-09,9.19
GC-502636-R3,GC-502636,2024-07-09,17.59
GC-502637-R1,GC-502637,2022-02-07,47.17
GC-502638-R1,GC-502638,2024-12-13,48.64
GC-502639-R1,GC-502639,2023-06-18,16.52
GC-502639-R2,GC-502639,2023-11-18,12.71
GC-502639-R3,GC-502639,2024-03-18,4.12
GC-502639-R4,GC-502639,2024-08-18,15.41
GC-502643-R1,GC-502643,2024-09-10,42.31
GC-502643-R2,GC-502643,2024-09-23,-17.26
GC-502644-R1,GC-502644,2022-10-25,5.04
GC-502644-R2,GC-502644,2023-03-25,7.64
GC-502644-R3,GC-502644,2023-08-25,11.39
GC-502645-R1,GC-502645,2023-05-08,22.86
GC-502646-R1,GC-502646,2024-05-22,27.89
GC-502646-R2,GC-502646,2024-08-22,14.88
GC-502646-R3,GC-502646,2024-09-22,28.38
GC-502647-R1,GC-502647,2023-02-15,49.53
GC-502647-R2,GC-502647,2023-05-15,34.36
GC-502647-R3,GC-502647,2023-10-15,19.46
GC-502647-R4,GC-502647,2024-01-15,38.61
GC-502648-R1,GC-502648,2024-08-09,45.24
GC-502648-R2,GC-502648,2024-09-09,53.67
GC-502649-R1,GC-502649,2024-05-12,69.86
GC-502650-R1,GC-502650,2024-06-01,141.4
GC-502651-R1,GC-502651,2022-10-11,51.05
GC-502651-R2,GC-502651,2022-12-11,30.14
GC-502651-R3,GC-502651,2023-03-11,41.63
GC-502651-R4,GC-502651,2023-04-11,68.49
GC-502652-R1,GC-502652,2024-04-24,22.9
GC-502654-R1,GC-502654,2024-03-18,25.65
GC-502654-R2,GC-502654,2024-06-18,28.91
GC-502654-R3,GC-502654,2024-09-18,16.49
GC-502654-R4,GC-502654,2024-12-18,22.44
GC-502656-R1,GC-502656,2023-10-12,32.3
GC-502656-R2,GC-502656,2024-02-12,37.27
GC-502658-R1,GC-502658,2023-03-27,10.0
GC-502658-R2,GC-502658,2023-05-27,13.98
GC-502659-R1,GC-502659,2024-12-27,86.2
GC-502659-R2,GC-502659,2024-12-30,-42.26
GC-502660-R1,GC-502660,2024-10-01,24.23
GC-502661-R1,GC-502661,2024-12-07,28.89
GC-502662-R1,GC-502662,2023-11-23,136.98
GC-502663-R1,GC-502663,2022-05-21,33.31
GC-502663-R2,GC-502663,2022-07-21,15.13
GC-502663-R3,GC-502663,2022-09-21,21.15
GC-502665-R1,GC-502665,2023-01-07,17.45
GC-502665-R2,GC-502665,2023-06-07,9.91
GC-502665-R3,GC-502665,2023-09-07,21.31
GC-502666-R1,GC-502666,2024-04-22,114.53
GC-502668-R1,GC-502668,2023-06-16,70.47
GC-502669-R1,GC-502669,2024-07-28,46.48
GC-502670-R1,GC-502670,2024-02-19,182.71
GC-502671-R1,GC-502671,2024-07-25,46.33
GC-502674-R1,GC-502674,2024-01-28,149.39
GC-502675-R1,GC-502675,2024-09-24,67.98
GC-502678-R1,GC-502678,2024-05-20,68.86
GC-502680-R1,GC-502680,2022-03-20,5.97
GC-502680-R2,GC-502680,2022-04-20,16.87
GC-502681-R1,GC-502681,2022-03-14,18.56
GC-502681-R2,GC-502681,2022-07-14,27.71
GC-502682-R1,GC-502682,2024-04-18,98.56
GC-502683-R1,GC-502683,2023-12-08,181.13
GC-502684-R1,GC-502684,2022-05-13,49.55
GC-502685-R1,GC-502685,2025-03-25,45.15
GC-502686-R1,GC-502686,2022-10-06,139.44
GC-502687-R1,GC-502687,2022-03-03,59.97
GC-502687-R2,GC-502687,2022-03-10,-13.05
GC-502688-R1,GC-502688,2023-06-19,141.94
GC-502691-R1,GC-502691,2024-10-21,189.38
GC-502692-R1,GC-502692,2024-06-04,71.99
GC-502693-R1,GC-502693,2024-04-18,90.28
GC-502694-R1,GC-502694,2023-05-29,47.26
GC-502695-R1,GC-502695,2022-11-24,22.71
GC-502696-R1,GC-502696,2025-04-17,20.59
GC-502697-R1,GC-502697,2022-07-01,10.84
GC-502697-R2,GC-502697,2022-09-01,5.24
GC-502697-R3,GC-502697,2022-12-01,1.98
GC-502697-R4,GC-502697,2023-05-01,6.6
GC-502699-R1,GC-502699,2025-01-08,55.04
GC-502700-R1,GC-502700,2023-09-28,91.82
GC-502701-R1,GC-502701,2023-02-03,8.84
GC-502701-R2,GC-502701,2023-06-03,6.64
GC-502701-R3,GC-502701,2023-08-03,7.96
GC-502702-R1,GC-502702,2022-03-04,147.25
GC-502704-R1,GC-502704,2024-11-09,70.98
GC-502707-R1,GC-502707,2024-07-24,193.16
GC-502708-R1,GC-502708,2024-07-28,76.73
GC-502709-R1,GC-502709,2023-02-24,49.82
GC-502709-R2,GC-502709,2023-04-24,38.74
GC-502709-R3,GC-502709,2023-06-24,48.74
GC-502710-R1,GC-502710,2024-03-26,198.55
GC-502711-R1,GC-502711,2022-07-27,92.18
GC-502715-R1,GC-502715,2022-03-25,191.02
GC-502716-R1,GC-502716,2023-06-02,146.4
GC-502717-R1,GC-502717,2025-05-28,197.11
GC-502718-R1,GC-502718,2022-12-28,24.87
GC-502719-R1,GC-502719,2023-10-28,198.23
GC-502720-R1,GC-502720,2023-02-11,66.12
GC-502720-R2,GC-502720,2023-03-11,32.24
GC-502720-R3,GC-502720,2023-04-11,42.9
GC-502721-R1,GC-502721,2024-01-01,64.54
GC-502721-R2,GC-502721,2024-02-01,16.71
GC-502721-R3,GC-502721,2024-06-01,61.81
GC-502724-R1,GC-502724,2023-02-01,97.24
GC-502725-R1,GC-502725,2022-10-17,10.81
GC-502725-R2,GC-502725,2022-12-17,37.76
GC-502726-R1,GC-502726,2023-11-18,22.61
GC-502727-R1,GC-502727,2023-07-21,59.06
GC-502727-R2,GC-502727,2023-08-03,-27.15
GC-502728-R1,GC-502728,2024-09-10,91.53
GC-502730-R1,GC-502730,2022-04-10,20.34
GC-502730-R2,GC-502730,2022-05-10,29.04
GC-502731-R1,GC-502731,2024-04-14,47.01
GC-502731-R2,GC-502731,2024-05-14,27.4
GC-502731-R3,GC-502731,2024-06-14,32.43
GC-502731-R4,GC-502731,2024-08-14,76.39
GC-502732-R1,GC-502732,2023-07-16,47.75
GC-502733-R1,GC-502733,2022-12-18,137.56
GC-502734-R1,GC-502734,2022-09-03,45.77
GC-502734-R2,GC-502734,2022-11-03,12.55
GC-502734-R3,GC-502734,2023-04-03,37.02
GC-502736-R1,GC-502736,2023-05-16,99.0
GC-502737-R1,GC-502737,2024-08-04,94.55
GC-502739-R1,GC-502739,2023-06-16,192.18
GC-502741-R1,GC-502741,2024-12-19,72.81
GC-502742-R1,GC-502742,2025-03-14,90.95
GC-502744-R1,GC-502744,2023-10-28,5.65
GC-502744-R2,GC-502744,2024-03-28,7.52
GC-502744-R3,GC-502744,2024-06-28,10.88
GC-502746-R1,GC-502746,2022-06-04,65.91
GC-502746-R2,GC-502746,2022-08-04,44.91
GC-502746-R3,GC-502746,2022-11-04,72.19
GC-502747-R1,GC-502747,2022-12-12,26.19
GC-502747-R2,GC-502747,2023-02-12,13.54
GC-502747-R3,GC-502747,2023-04-12,11.85
GC-502747-R4,GC-502747,2023-08-12,19.28
GC-502749-R1,GC-502749,2024-07-14,189.5
GC-502750-R1,GC-502750,2024-02-16,19.26
GC-502750-R2,GC-502750,2024-07-16,76.48
GC-502752-R1,GC-502752,2024-01-06,30.91
GC-502752-R2,GC-502752,2024-02-06,12.01
GC-502752-R3,GC-502752,2024-04-06,7.21
GC-502752-R4,GC-502752,2024-08-06,17.93
GC-502755-R1,GC-502755,2024-01-17,24.48
GC-502756-R1,GC-502756,2024-03-18,74.74
GC-502757-R1,GC-502757,2024-08-27,42.53
GC-502757-R2,GC-502757,2024-09-27,21.63
GC-502757-R3,GC-502757,2024-11-27,7.38
GC-502759-R1,GC-502759,2023-06-25,6.32
GC-502759-R2,GC-502759,2023-11-25,7.16
GC-502759-R3,GC-502759,2024-02-25,4.43
GC-502759-R4,GC-502759,2024-03-25,5.41
GC-502760-R1,GC-502760,2024-03-13,54.43
GC-502761-R1,GC-502761,2022-08-07,10.43
GC-502761-R2,GC-502761,2023-01-07,10.68
GC-502761-R3,GC-502761,2023-03-07,24.12
GC-502762-R1,GC-502762,2024-05-03,68.23
GC-502763-R1,GC-502763,2024-10-16,85.58
GC-502766-R1,GC-502766,2023-03-22,74.16
GC-502768-R1,GC-502768,2024-07-16,62.41
GC-502768-R2,GC-502768,2024-07-24,-27.81
GC-502769-R1,GC-502769,2024-02-04,23.44
GC-502771-R1,GC-502771,2024-11-08,45.92
GC-502773-R1,GC-502773,2024-09-19,25.81
GC-502773-R2,GC-502773,2024-12-19,14.16
GC-502775-R1,GC-502775,2024-01-03,39.31
GC-502778-R1,GC-502778,2022-05-25,92.37
GC-502780-R1,GC-502780,2023-05-31,71.67
GC-502781-R1,GC-502781,2024-01-28,11.6
GC-502781-R2,GC-502781,2024-04-28,8.37
GC-502781-R3,GC-502781,2024-05-28,13.79
GC-502781-R4,GC-502781,2024-08-28,14.16
GC-502782-R1,GC-502782,2024-01-25,23.62
GC-502783-R1,GC-502783,2022-07-07,71.99
GC-502785-R1,GC-502785,2022-10-27,98.74
GC-502786-R1,GC-502786,2024-08-21,71.85
GC-502788-R1,GC-502788,2023-12-14,95.11
GC-502790-R1,GC-502790,2025-03-03,47.14
GC-502793-R1,GC-502793,2024-03-10,23.28
GC-502794-R1,GC-502794,2024-08-16,81.74
GC-502795-R1,GC-502795,2022-11-27,37.93
GC-502795-R2,GC-502795,2023-02-27,50.7
GC-502795-R3,GC-502795,2023-06-27,13.42
GC-502795-R4,GC-502795,2023-10-27,45.9
GC-502797-R1,GC-502797,2024-01-28,49.07
GC-502798-R1,GC-502798,2023-08-11,195.88
GC-502803-R1,GC-502803,2024-01-02,48.31
GC-502803-R2,GC-502803,2024-04-02,64.39
GC-502803-R3,GC-502803,2024-08-02,79.6
GC-502804-R1,GC-502804,2024-01-03,49.73
GC-502806-R1,GC-502806,2022-10-01,71.47
GC-502807-R1,GC-502807,2022-07-04,24.82
GC-502808-R1,GC-502808,2024-09-22,24.47
GC-502809-R1,GC-502809,2024-11-13,48.71
GC-502810-R1,GC-502810,2022-03-20,142.54
GC-502811-R1,GC-502811,2022-11-17,15.57
GC-502813-R1,GC-502813,2023-02-08,94.68
GC-502815-R1,GC-502815,2024-03-04,143.08
GC-502818-R1,GC-502818,2023-08-25,16.76
GC-502819-R1,GC-502819,2023-12-17,48.62
GC-502820-R1,GC-502820,2023-11-05,24.64
GC-502821-R1,GC-502821,2023-11-10,46.5
GC-502823-R1,GC-502823,2024-07-16,49.58
GC-502824-R1,GC-502824,2025-01-09,141.01
GC-502826-R1,GC-502826,2022-08-05,78.69
GC-502826-R2,GC-502826,2022-12-05,120.42
GC-502827-R1,GC-502827,2023-06-06,30.04
GC-502827-R2,GC-502827,2023-08-06,65.64
GC-502828-R1,GC-502828,2022-06-28,56.43
GC-502829-R1,GC-502829,2022-08-27,59.51
GC-502830-R1,GC-502830,2024-06-04,68.83
GC-502831-R1,GC-502831,2023-06-10,193.66
GC-502833-R1,GC-502833,2024-05-18,8.9
GC-502834-R1,GC-502834,2022-02-03,99.8
GC-502837-R1,GC-502837,2023-07-16,85.58
GC-502838-R1,GC-502838,2024-05-26,92.6
GC-502839-R1,GC-502839,2024-08-22,143.05
GC-502840-R1,GC-502840,2023-07-18,68.34
GC-502841-R1,GC-502841,2024-08-18,91.23
GC-502844-R1,GC-502844,2022-08-14,44.98
GC-502844-R2,GC-502844,2022-10-14,19.76
GC-502844-R3,GC-502844,2022-12-14,8.78
GC-502844-R4,GC-502844,2023-04-14,18.54
GC-502845-R1,GC-502845,2022-01-28,23.08
GC-502847-R1,GC-502847,2023-02-17,22.42
GC-502847-R2,GC-502847,2023-03-17,24.56
GC-502849-R1,GC-502849,2024-08-03,23.17
GC-502850-R1,GC-502850,2025-02-10,147.58
GC-502851-R1,GC-502851,2023-03-23,74.98
GC-502852-R1,GC-502852,2022-07-02,23.63
GC-502852-R2,GC-502852,2022-10-02,26.7
GC-502852-R3,GC-502852,2023-02-02,9.76
GC-502852-R4,GC-502852,2023-07-02,37.06
GC-502854-R1,GC-502854,2024-07-13,45.89
GC-502855-R1,GC-502855,2024-01-23,67.6
GC-502857-R1,GC-502857,2023-04-28,95.26
GC-502858-R1,GC-502858,2022-06-13,4.96
GC-502858-R2,GC-502858,2022-08-13,7.77
GC-502858-R3,GC-502858,2022-09-13,3.84
GC-502858-R4,GC-502858,2022-11-13,6.3
GC-502859-R1,GC-502859,2024-09-28,17.01
GC-502859-R2,GC-502859,2024-10-28,8.55
GC-502860-R1,GC-502860,2022-09-03,23.74
GC-502861-R1,GC-502861,2022-02-26,36.52
GC-502861-R2,GC-502861,2022-04-26,55.64
GC-502862-R1,GC-502862,2022-12-11,16.3
GC-502862-R2,GC-502862,2023-01-11,31.4
GC-502864-R1,GC-502864,2023-08-27,46.11
GC-502865-R1,GC-502865,2022-06-21,11.7
GC-502865-R2,GC-502865,2022-08-21,5.34
GC-502865-R3,GC-502865,2022-11-21,6.6
GC-502869-R1,GC-502869,2024-12-02,46.88
GC-502870-R1,GC-502870,2024-06-11,187.06
GC-502872-R1,GC-502872,2023-01-02,17.22
GC-502872-R2,GC-502872,2023-02-02,13.52
GC-502872-R3,GC-502872,2023-03-02,16.0
GC-502872-R4,GC-502872,2023-04-02,26.96
GC-502873-R1,GC-502873,2022-10-06,40.04
GC-502873-R2,GC-502873,2023-03-06,25.77
GC-502873-R3,GC-502873,2023-06-06,10.17
GC-502873-R4,GC-502873,2023-10-06,19.42
GC-502874-R1,GC-502874,2024-06-12,21.3
GC-502875-R1,GC-502875,2023-10-16,67.68
GC-502876-R1,GC-502876,2022-12-01,5.72
GC-502876-R2,GC-502876,2023-04-01,5.29
GC-502876-R3,GC-502876,2023-05-01,4.15
GC-502876-R4,GC-502876,2023-10-01,8.77
GC-502878-R1,GC-502878,2023-07-25,71.32
GC-502880-R1,GC-502880,2024-09-16,45.74
GC-502882-R1,GC-502882,2022-02-28,67.51
GC-502883-R1,GC-502883,2022-09-05,8.02
GC-502883-R2,GC-502883,2023-02-05,3.7
GC-502883-R3,GC-502883,2023-03-05,12.15
GC-502885-R1,GC-502885,2023-01-06,23.52
GC-502888-R1,GC-502888,2024-10-28,55.8
GC-502888-R2,GC-502888,2024-11-28,65.94
GC-502889-R1,GC-502889,2025-01-10,92.45
GC-502890-R1,GC-502890,2023-07-22,46.25
GC-502891-R1,GC-502891,2024-07-01,23.81
