card_id,customer_id,issuance_date,issued_amount,currency,status
GC-502035,CUST-00143,2022-06-07,146.42,USD,ACTIVE
GC-502036,CUST-00035,2022-01-22,49.1,USD,ACTIVE
GC-502037,CUST-01371,2024-04-29,136.92,USD,ACTIVE
GC-502038,CUST-00054,2023-05-16,93.34,GBP,ACTIVE
GC-502039,CUST-02038,2023-06-25,73.67,GBP,ACTIVE
GC-502040,CUST-01702,2022-01-07,184.27,EUR,ACTIVE
GC-502041,CUST-02356,2023-08-11,139.38,USD,ACTIVE
GC-502042,CUST-01956,2023-12-04,137.09,USD,ACTIVE
GC-502043,CUST-00646,2023-03-18,142.59,EUR,ACTIVE
GC-502044,CUST-01127,2023-11-18,90.77,USD,ACTIVE
GC-502045,CUST-01503,2022-02-13,47.46,USD,ACTIVE
GC-502046,CUST-00173,2023-01-31,148.27,USD,ACTIVE
GC-502047,CUST-00410,2022-12-26,74.23,USD,ACTIVE
GC-502048,CUST-01739,2022-10-20,49.92,EUR,ACTIVE
GC-502049,CUST-00166,2022-08-26,74.22,USD,ACTIVE
GC-502050,CUST-01833,2023-02-02,69.28,USD,ACTIVE
GC-502051,CUST-02166,2022-10-07,23.03,USD,ACTIVE
GC-502052,CUST-00509,2022-04-20,187.41,USD,ACTIVE
GC-502053,CUST-00074,2022-04-08,74.95,EUR,ACTIVE
GC-502054,CUST-00266,2023-08-16,137.73,USD,ACTIVE
GC-502055,CUST-01046,2022-12-06,145.59,USD,ACTIVE
GC-502056,CUST-01724,2024-02-09,73.73,GBP,ACTIVE
GC-502057,CUST-01869,2022-07-03,68.59,EUR,ACTIVE
GC-502058,CUST-01574,2023-05-24,71.74,USD,ACTIVE
GC-502059,CUST-01761,2024-04-07,149.41,EUR,ACTIVE
GC-502060,CUST-00095,2024-08-26,96.4,USD,ACTIVE
GC-502061,CUST-02301,2023-04-13,138.31,EUR,ACTIVE
GC-502062,CUST-01482,2023-05-15,48.29,EUR,ACTIVE
GC-502063,CUST-00072,2023-08-07,74.7,USD,VOIDED
GC-502064,CUST-00483,2022-10-19,144.15,GBP,ACTIVE
GC-502065,CUST-01567,2024-02-14,96.3,USD,ACTIVE
GC-502066,CUST-01974,2024-05-22,196.61,USD,VOIDED
GC-502067,CUST-00780,2024-12-18,140.05,USD,ACTIVE
GC-502068,CUST-00787,2023-07-01,137.23,USD,ACTIVE
GC-502069,CUST-01273,2024-11-08,197.98,USD,ACTIVE
GC-502070,CUST-01960,2023-04-04,24.17,USD,ACTIVE
GC-502071,CUST-00333,2023-01-31,73.68,EUR,ACTIVE
GC-502072,CUST-00197,2022-05-16,135.84,USD,ACTIVE
GC-502073,CUST-00329,2023-08-24,136.1,GBP,ACTIVE
GC-502074,CUST-01857,2024-04-15,190.44,USD,ACTIVE
GC-502075,CUST-01685,2022-10-22,187.37,USD,ACTIVE
GC-502076,CUST-01107,2022-02-04,94.43,USD,ACTIVE
GC-502077,CUST-01687,2022-09-24,46.72,EUR,ACTIVE
GC-502078,CUST-00378,2024-10-04,196.52,GBP,ACTIVE
GC-502079,CUST-02316,2022-05-17,23.49,USD,ACTIVE
GC-502080,CUST-01466,2022-12-17,74.37,USD,ACTIVE
GC-502081,CUST-00670,2022-01-01,23.05,USD,ACTIVE
GC-502082,CUST-02234,2023-08-31,71.94,USD,ACTIVE
GC-502083,CUST-02371,2023-10-24,49.32,USD,ACTIVE
GC-502084,CUST-01851,2023-02-24,73.74,GBP,ACTIVE
GC-502085,CUST-00058,2022-11-27,24.7,GBP,VOIDED
GC-502086,CUST-02197,2023-01-09,183.87,USD,ACTIVE
GC-502087,CUST-01794,2023-04-24,49.37,USD,ACTIVE
GC-502088,CUST-00938,2024-07-09,23.73,GBP,ACTIVE
GC-502089,CUST-02231,2024-05-27,198.54,USD,ACTIVE
GC-502090,CUST-00251,2024-04-04,49.5,USD,ACTIVE
GC-502091,CUST-00346,2022-12-17,48.15,USD,ACTIVE
GC-502092,CUST-02209,2024-07-05,185.3,USD,ACTIVE
GC-502093,CUST-00299,2024-12-06,45.36,GBP,ACTIVE
GC-502094,CUST-01341,2024-03-25,149.32,USD,ACTIVE
GC-502095,CUST-02189,2023-07-04,96.23,USD,ACTIVE
GC-502096,CUST-02222,2024-06-06,145.75,GBP,ACTIVE
GC-502097,CUST-01384,2024-11-14,181.32,EUR,ACTIVE
GC-502098,CUST-01851,2024-11-05,24.24,USD,ACTIVE
GC-502099,CUST-00964,2024-04-02,94.78,USD,ACTIVE
GC-502100,CUST-00320,2022-05-11,193.27,GBP,ACTIVE
GC-502101,CUST-00531,2023-10-18,137.94,EUR,ACTIVE
GC-502102,CUST-02180,2023-10-14,135.01,GBP,ACTIVE
GC-502103,CUST-00973,2024-01-26,185.39,USD,ACTIVE
GC-502104,CUST-01477,2024-03-10,192.39,USD,ACTIVE
GC-502105,CUST-02332,2022-03-20,182.5,USD,ACTIVE
GC-502106,CUST-01615,2023-02-06,73.7,USD,ACTIVE
GC-502107,CUST-00761,2023-05-21,48.42,GBP,ACTIVE
GC-502108,CUST-01604,2023-04-01,149.41,USD,ACTIVE
GC-502109,CUST-00674,2023-06-18,193.61,USD,ACTIVE
GC-502110,CUST-00908,2023-04-01,144.12,USD,ACTIVE
GC-502111,CUST-00419,2023-04-03,23.9,EUR,ACTIVE
GC-502112,CUST-01329,2022-02-02,73.17,EUR,ACTIVE
GC-502113,CUST-01072,2023-04-05,46.53,USD,ACTIVE
GC-502114,CUST-02099,2022-06-02,95.99,USD,ACTIVE
GC-502115,CUST-02137,2023-11-15,46.35,EUR,ACTIVE
GC-502116,CUST-01492,2023-03-07,68.16,USD,ACTIVE
GC-502117,CUST-01500,2023-03-16,97.28,USD,ACTIVE
GC-502118,CUST-01300,2022-04-04,138.99,USD,ACTIVE
GC-502119,CUST-01162,2022-06-28,68.83,USD,ACTIVE
GC-502120,CUST-01113,2024-01-10,49.22,USD,ACTIVE
GC-502121,CUST-01705,2022-04-30,142.6,USD,ACTIVE
GC-502122,CUST-02208,2024-06-24,73.97,USD,ACTIVE
GC-502123,CUST-01384,2024-11-10,197.86,USD,ACTIVE
GC-502124,CUST-01729,2024-01-15,196.83,USD,ACTIVE
GC-502125,CUST-01362,2022-02-22,24.71,USD,ACTIVE
GC-502126,CUST-01257,2024-02-02,47.93,GBP,ACTIVE
GC-502127,CUST-00969,2022-09-26,24.5,GBP,ACTIVE
GC-502128,CUST-00854,2022-01-12,71.1,USD,ACTIVE
GC-502129,CUST-01581,2024-10-01,99.63,USD,ACTIVE
GC-502130,CUST-00910,2024-05-16,195.78,USD,ACTIVE
GC-502131,CUST-01199,2024-04-26,180.13,USD,ACTIVE
GC-502132,CUST-00548,2023-01-25,46.0,USD,ACTIVE
GC-502133,CUST-00030,2023-09-17,22.65,EUR,ACTIVE
GC-502134,CUST-02129,2023-05-17,71.17,USD,ACTIVE
GC-502135,CUST-01898,2023-12-08,137.48,USD,ACTIVE
GC-502136,CUST-02303,2023-06-29,46.89,USD,ACTIVE
GC-502137,CUST-01333,2022-10-19,23.78,EUR,ACTIVE
GC-502138,CUST-01567,2023-05-09,23.48,GBP,ACTIVE
GC-502139,CUST-00881,2023-02-11,194.57,USD,ACTIVE
GC-502140,CUST-00120,2023-10-30,45.78,USD,ACTIVE
GC-502141,CUST-00413,2024-05-24,197.08,USD,ACTIVE
GC-502142,CUST-00968,2022-10-22,46.63,USD,ACTIVE
GC-502143,CUST-01262,2023-07-01,23.72,USD,ACTIVE
GC-502144,CUST-02020,2023-03-25,92.9,USD,ACTIVE
GC-502145,CUST-01040,2024-10-17,194.5,EUR,ACTIVE
GC-502146,CUST-02385,2024-06-17,47.86,USD,ACTIVE
GC-502147,CUST-02039,2022-08-19,97.08,USD,ACTIVE
GC-502148,CUST-02374,2024-11-28,45.75,USD,ACTIVE
GC-502149,CUST-00552,2024-01-17,195.81,USD,ACTIVE
GC-502150,CUST-00772,2022-12-21,23.16,USD,ACTIVE
GC-502151,CUST-01908,2024-11-28,147.95,EUR,ACTIVE
GC-502152,CUST-01525,2024-11-19,46.18,USD,ACTIVE
GC-502153,CUST-01238,2023-04-29,181.64,USD,ACTIVE
GC-502154,CUST-02351,2023-10-19,90.66,USD,ACTIVE
GC-502155,CUST-00861,2022-07-11,48.21,USD,ACTIVE
GC-502156,CUST-01427,2022-02-19,68.99,USD,ACTIVE
GC-502157,CUST-02048,2022-07-10,22.86,EUR,ACTIVE
GC-502158,CUST-00622,2022-08-25,45.59,USD,ACTIVE
GC-502159,CUST-01886,2024-04-19,182.79,USD,ACTIVE
GC-502160,CUST-00366,2022-08-26,94.03,USD,ACTIVE
GC-502161,CUST-00172,2022-09-05,180.64,EUR,ACTIVE
GC-502162,CUST-02168,2024-06-15,49.63,USD,ACTIVE
GC-502163,CUST-00152,2023-08-25,47.16,EUR,ACTIVE
GC-502164,CUST-00722,2022-07-25,67.67,USD,ACTIVE
GC-502165,CUST-01618,2024-12-10,73.95,USD,ACTIVE
GC-502166,CUST-01338,2022-10-03,139.3,USD,ACTIVE
GC-502167,CUST-00794,2024-01-22,187.61,USD,ACTIVE
GC-502168,CUST-00880,2023-12-09,191.67,USD,ACTIVE
GC-502169,CUST-00938,2024-07-18,46.38,USD,ACTIVE
GC-502170,CUST-01587,2023-09-21,49.23,USD,ACTIVE
GC-502171,CUST-00505,2024-01-12,47.4,EUR,ACTIVE
GC-502172,CUST-01139,2022-05-04,144.29,USD,ACTIVE
GC-502173,CUST-01403,2023-10-17,49.14,USD,ACTIVE
GC-502174,CUST-00032,2023-03-31,197.33,GBP,ACTIVE
GC-502175,CUST-00511,2022-02-04,74.31,EUR,ACTIVE
GC-502176,CUST-01814,2023-12-14,70.69,USD,ACTIVE
GC-502177,CUST-01030,2024-09-09,49.18,USD,ACTIVE
GC-502178,CUST-00244,2022-08-31,22.6,EUR,ACTIVE
GC-502179,CUST-01690,2023-04-16,93.99,USD,ACTIVE
GC-502180,CUST-02003,2022-11-28,135.64,USD,ACTIVE
GC-502181,CUST-01501,2024-07-06,47.96,USD,ACTIVE
GC-502182,CUST-01404,2022-05-05,22.99,USD,ACTIVE
GC-502183,CUST-00417,2023-05-20,97.13,USD,ACTIVE
GC-502184,CUST-01230,2023-02-13,45.57,USD,ACTIVE
GC-502185,CUST-02315,2024-06-10,71.49,USD,ACTIVE
GC-502186,CUST-01040,2024-10-13,45.6,USD,ACTIVE
GC-502187,CUST-00821,2024-04-04,99.22,USD,ACTIVE
GC-502188,CUST-01790,2022-11-01,71.89,USD,ACTIVE
GC-502189,CUST-01700,2024-05-21,74.74,USD,ACTIVE
GC-502190,CUST-00103,2022-05-19,23.62,USD,ACTIVE
GC-502191,CUST-02262,2022-05-20,146.36,GBP,ACTIVE
GC-502192,CUST-02352,2022-01-07,48.34,USD,ACTIVE
GC-502193,CUST-01298,2022-12-19,72.08,USD,ACTIVE
GC-502194,CUST-00267,2023-02-11,141.59,USD,ACTIVE
GC-502195,CUST-01566,2023-08-23,99.08,USD,ACTIVE
GC-502196,CUST-01987,2024-09-09,69.36,EUR,ACTIVE
GC-502197,CUST-01790,2023-01-10,193.78,USD,ACTIVE
GC-502198,CUST-00677,2024-06-01,45.13,GBP,ACTIVE
GC-502199,CUST-00703,2022-08-05,90.55,USD,ACTIVE
GC-502200,CUST-00113,2023-06-16,149.16,USD,ACTIVE
GC-502201,CUST-01513,2024-11-16,148.27,EUR,ACTIVE
GC-502202,CUST-00601,2022-08-18,99.63,USD,ACTIVE
GC-502203,CUST-02063,2023-08-17,135.46,GBP,ACTIVE
GC-502204,CUST-02239,2024-03-28,71.51,USD,ACTIVE
GC-502205,CUST-01849,2023-12-31,146.06,EUR,ACTIVE
GC-502206,CUST-02077,2024-02-05,23.85,USD,ACTIVE
GC-502207,CUST-01063,2022-04-06,93.2,USD,ACTIVE
GC-502208,CUST-00737,2023-01-22,136.28,USD,ACTIVE
GC-502209,CUST-00375,2022-06-22,148.36,USD,ACTIVE
GC-502210,CUST-01108,2022-12-05,188.47,EUR,VOIDED
GC-502211,CUST-00617,2024-08-06,95.79,GBP,ACTIVE
GC-502212,CUST-00205,2023-07-02,140.32,USD,ACTIVE
GC-502213,CUST-01060,2022-07-01,91.12,EUR,ACTIVE
GC-502214,CUST-01546,2023-12-27,95.81,USD,ACTIVE
GC-502215,CUST-00745,2023-08-23,24.71,GBP,ACTIVE
GC-502216,CUST-01542,2024-02-25,48.6,EUR,ACTIVE
GC-502217,CUST-01856,2024-11-13,45.32,USD,ACTIVE
GC-502218,CUST-01385,2022-07-29,45.8,USD,ACTIVE
GC-502219,CUST-01666,2023-07-18,136.88,EUR,ACTIVE
GC-502220,CUST-01059,2024-03-20,49.95,USD,ACTIVE
GC-502221,CUST-02359,2022-05-20,24.06,USD,ACTIVE
GC-502222,CUST-00303,2023-03-16,148.44,USD,ACTIVE
GC-502223,CUST-00669,2023-02-23,91.08,GBP,ACTIVE
GC-502224,CUST-01670,2022-01-01,49.91,USD,ACTIVE
GC-502225,CUST-01316,2024-11-12,93.32,USD,ACTIVE
GC-502226,CUST-00679,2024-01-08,71.22,USD,ACTIVE
GC-502227,CUST-01926,2024-09-18,24.43,GBP,ACTIVE
GC-502228,CUST-02205,2022-03-27,149.35,EUR,ACTIVE
GC-502229,CUST-01892,2022-10-25,68.1,USD,ACTIVE
GC-502230,CUST-02206,2023-05-25,140.94,GBP,ACTIVE
GC-502231,CUST-01804,2023-10-01,95.67,EUR,ACTIVE
GC-502232,CUST-00370,2023-11-02,138.92,USD,ACTIVE
GC-502233,CUST-01480,2023-05-20,98.89,GBP,ACTIVE
GC-502234,CUST-00289,2024-08-29,96.83,USD,ACTIVE
GC-502235,CUST-02203,2024-03-19,93.14,USD,ACTIVE
GC-502236,CUST-00229,2024-02-16,22.62,USD,ACTIVE
GC-502237,CUST-02345,2023-09-09,71.48,USD,ACTIVE
GC-502238,CUST-00733,2022-04-07,99.99,USD,ACTIVE
GC-502239,CUST-01123,2024-06-09,94.1,USD,ACTIVE
GC-502240,CUST-02008,2024-06-26,148.39,USD,ACTIVE
GC-502241,CUST-01264,2023-10-16,48.91,USD,ACTIVE
GC-502242,CUST-01742,2022-09-25,69.44,USD,ACTIVE
GC-502243,CUST-00445,2024-03-23,72.03,GBP,ACTIVE
GC-502244,CUST-00486,2022-12-25,68.86,USD,ACTIVE
GC-502245,CUST-01754,2024-09-06,189.48,GBP,ACTIVE
GC-502246,CUST-00276,2024-03-10,22.7,USD,ACTIVE
GC-502247,CUST-02185,2024-11-24,99.93,GBP,ACTIVE
GC-502248,CUST-00062,2022-08-10,142.74,USD,ACTIVE
GC-502249,CUST-01819,2022-01-28,91.35,USD,ACTIVE
GC-502250,CUST-01078,2022-12-03,90.76,GBP,ACTIVE
GC-502251,CUST-00220,2023-02-22,69.22,EUR,ACTIVE
GC-502252,CUST-01402,2023-04-12,72.72,USD,ACTIVE
GC-502253,CUST-00197,2024-08-02,74.8,EUR,ACTIVE
GC-502254,CUST-01510,2023-06-27,46.55,EUR,ACTIVE
GC-502255,CUST-00953,2024-10-28,70.22,USD,ACTIVE
GC-502256,CUST-00194,2022-03-06,92.54,GBP,ACTIVE
GC-502257,CUST-01169,2024-08-14,182.91,USD,ACTIVE
GC-502258,CUST-00457,2022-10-14,49.67,USD,ACTIVE
GC-502259,CUST-02013,2022-06-23,99.01,USD,ACTIVE
GC-502260,CUST-00785,2024-02-17,49.1,GBP,VOIDED
GC-502261,CUST-01449,2022-01-26,135.91,GBP,ACTIVE
GC-502262,CUST-01012,2022-03-27,72.86,USD,ACTIVE
GC-502263,CUST-00941,2023-10-28,142.55,GBP,ACTIVE
GC-502264,CUST-00940,2023-11-09,67.59,USD,ACTIVE
GC-502265,CUST-02109,2022-05-22,94.41,GBP,ACTIVE
GC-502266,CUST-00220,2024-12-24,148.19,USD,ACTIVE
GC-502267,CUST-01947,2023-03-22,195.69,USD,ACTIVE
GC-502268,CUST-01313,2023-05-09,136.85,GBP,ACTIVE
GC-502269,CUST-02108,2022-11-14,135.91,GBP,ACTIVE
GC-502270,CUST-00545,2024-09-08,73.8,USD,ACTIVE
GC-502271,CUST-01040,2024-02-11,24.53,USD,ACTIVE
GC-502272,CUST-01562,2023-06-02,68.49,USD,ACTIVE
GC-502273,CUST-00928,2024-07-09,138.53,USD,ACTIVE
GC-502274,CUST-00423,2022-11-06,193.19,USD,ACTIVE
GC-502275,CUST-00203,2023-03-11,45.61,USD,ACTIVE
GC-502276,CUST-00759,2023-04-17,22.54,USD,ACTIVE
GC-502277,CUST-01581,2024-08-02,91.15,USD,VOIDED
GC-502278,CUST-02081,2024-09-11,91.22,GBP,ACTIVE
GC-502279,CUST-02266,2023-08-16,184.88,USD,ACTIVE
GC-502280,CUST-01132,2024-05-12,182.77,EUR,ACTIVE
GC-502281,CUST-00070,2024-07-25,45.02,USD,ACTIVE
GC-502282,CUST-01350,2024-02-16,23.33,USD,VOIDED
GC-502283,CUST-00189,2024-06-11,187.8,USD,ACTIVE
GC-502284,CUST-00355,2022-07-04,49.93,GBP,ACTIVE
GC-502285,CUST-02219,2023-10-26,96.14,USD,ACTIVE
GC-502286,CUST-01923,2022-03-27,135.23,EUR,ACTIVE
GC-502287,CUST-01761,2024-05-09,46.47,EUR,ACTIVE
GC-502288,CUST-02325,2024-04-09,96.07,USD,ACTIVE
GC-502289,CUST-00959,2024-06-06,142.8,EUR,ACTIVE
GC-502290,CUST-00485,2024-08-25,193.21,EUR,ACTIVE
GC-502291,CUST-00740,2024-01-14,23.92,USD,VOIDED
GC-502292,CUST-00096,2023-04-30,24.86,USD,ACTIVE
GC-502293,CUST-01469,2024-07-19,143.66,GBP,ACTIVE
GC-502294,CUST-01558,2022-01-31,23.88,USD,ACTIVE
GC-502295,CUST-01510,2022-10-13,93.61,USD,ACTIVE
GC-502296,CUST-02000,2023-08-31,137.77,USD,ACTIVE
GC-502297,CUST-02259,2022-10-24,24.02,USD,ACTIVE
GC-502298,CUST-00565,2024-06-11,45.81,USD,ACTIVE
GC-502299,CUST-01956,2023-11-16,136.12,EUR,ACTIVE
GC-502300,CUST-01083,2024-01-21,45.53,USD,ACTIVE
GC-502301,CUST-01203,2024-02-03,23.3,USD,ACTIVE
GC-502302,CUST-00012,2022-10-17,71.23,USD,ACTIVE
GC-502303,CUST-00074,2022-04-12,187.99,USD,ACTIVE
GC-502304,CUST-00217,2024-07-29,49.14,USD,ACTIVE
GC-502305,CUST-01344,2023-07-28,22.72,USD,ACTIVE
GC-502306,CUST-01529,2022-01-13,22.65,USD,ACTIVE
GC-502307,CUST-00353,2023-10-08,90.81,USD,VOIDED
GC-502308,CUST-01486,2023-04-11,24.55,USD,ACTIVE
GC-502309,CUST-00135,2024-08-04,95.94,USD,ACTIVE
GC-502310,CUST-00019,2024-09-17,196.6,USD,ACTIVE
GC-502311,CUST-02066,2023-10-02,186.54,EUR,ACTIVE
GC-502312,CUST-01412,2022-09-27,69.59,EUR,ACTIVE
GC-502313,CUST-00579,2024-08-29,73.58,USD,ACTIVE
GC-502314,CUST-00290,2022-03-14,67.84,USD,ACTIVE
GC-502315,CUST-00992,2023-11-22,95.3,USD,ACTIVE
GC-502316,CUST-02245,2023-03-25,74.18,GBP,ACTIVE
GC-502317,CUST-00725,2023-10-14,99.21,USD,ACTIVE
GC-502318,CUST-01663,2022-10-10,23.33,EUR,ACTIVE
GC-502319,CUST-01820,2023-07-21,23.48,GBP,ACTIVE
GC-502320,CUST-00140,2023-11-14,22.61,USD,ACTIVE
GC-502321,CUST-01268,2022-02-26,136.53,GBP,ACTIVE
GC-502322,CUST-00411,2024-08-05,90.95,EUR,ACTIVE
GC-502323,CUST-01209,2024-06-30,90.54,GBP,ACTIVE
GC-502324,CUST-00689,2022-02-18,192.42,USD,VOIDED
GC-502325,CUST-01291,2023-07-03,24.21,GBP,ACTIVE
GC-502326,CUST-00747,2024-06-15,140.36,USD,ACTIVE
GC-502327,CUST-00208,2022-06-11,23.34,USD,ACTIVE
GC-502328,CUST-01422,2023-06-16,197.81,USD,ACTIVE
GC-502329,CUST-01900,2022-04-12,194.86,USD,ACTIVE
GC-502330,CUST-00115,2023-04-18,22.62,GBP,ACTIVE
GC-502331,CUST-00886,2023-09-15,23.01,GBP,VOIDED
GC-502332,CUST-00486,2022-01-07,68.45,USD,ACTIVE
GC-502333,CUST-01755,2022-04-04,145.48,EUR,ACTIVE
GC-502334,CUST-00295,2023-09-07,148.65,GBP,ACTIVE
GC-502335,CUST-02235,2024-01-06,49.55,USD,ACTIVE
GC-502336,CUST-01395,2022-10-28,70.41,USD,ACTIVE
GC-502337,CUST-01995,2022-01-27,23.49,GBP,ACTIVE
GC-502338,CUST-01094,2022-09-14,48.31,GBP,ACTIVE
GC-502339,CUST-01184,2023-09-21,199.26,EUR,ACTIVE
GC-502340,CUST-01369,2023-11-03,45.8,USD,ACTIVE
GC-502341,CUST-01603,2023-01-12,23.65,USD,ACTIVE
GC-502342,CUST-00286,2022-02-01,23.93,GBP,ACTIVE
GC-502343,CUST-01728,2022-04-06,45.03,USD,ACTIVE
GC-502344,CUST-02277,2024-04-27,69.32,EUR,ACTIVE
GC-502345,CUST-00363,2024-02-26,92.2,USD,ACTIVE
GC-502346,CUST-01154,2023-11-17,73.16,USD,ACTIVE
GC-502347,CUST-02225,2024-07-12,147.91,USD,ACTIVE
GC-502348,CUST-01735,2023-10-01,90.46,USD,ACTIVE
GC-502349,CUST-00035,2022-10-17,70.15,USD,ACTIVE
GC-502350,CUST-01893,2024-08-06,191.92,USD,ACTIVE
GC-502351,CUST-00470,2022-07-06,46.13,USD,ACTIVE
GC-502352,CUST-00742,2023-01-23,199.15,USD,ACTIVE
GC-502353,CUST-00701,2022-05-19,146.79,USD,ACTIVE
GC-502354,CUST-01789,2023-03-10,69.99,EUR,ACTIVE
GC-502355,CUST-01282,2024-08-07,91.67,GBP,ACTIVE
GC-502356,CUST-01564,2024-11-24,181.01,USD,ACTIVE
GC-502357,CUST-01961,2024-12-31,147.87,GBP,ACTIVE
GC-502358,CUST-00634,2024-11-07,98.99,EUR,ACTIVE
GC-502359,CUST-01359,2023-09-29,181.92,USD,ACTIVE
GC-502360,CUST-01207,2022-09-19,45.68,GBP,ACTIVE
GC-502361,CUST-01137,2023-07-25,72.41,USD,ACTIVE
GC-502362,CUST-00450,2022-05-16,71.83,USD,ACTIVE
GC-502363,CUST-00042,2022-09-17,194.7,GBP,ACTIVE
GC-502364,CUST-00852,2022-04-14,193.92,USD,ACTIVE
GC-502365,CUST-00535,2024-06-17,73.88,USD,ACTIVE
GC-502366,CUST-00999,2024-02-03,45.21,GBP,ACTIVE
GC-502367,CUST-02062,2022-07-11,74.15,USD,ACTIVE
GC-502368,CUST-01872,2024-07-30,99.03,USD,ACTIVE
GC-502369,CUST-00919,2022-09-28,180.46,USD,ACTIVE
GC-502370,CUST-00368,2024-05-01,199.57,GBP,ACTIVE
GC-502371,CUST-01549,2022-03-25,146.24,USD,ACTIVE
GC-502372,CUST-01586,2024-03-13,47.84,USD,ACTIVE
GC-502373,CUST-00486,2024-05-09,23.75,USD,ACTIVE
GC-502374,CUST-01887,2022-03-25,48.5,USD,ACTIVE
GC-502375,CUST-01613,2024-01-12,23.26,USD,ACTIVE
GC-502376,CUST-00773,2023-04-06,93.44,EUR,ACTIVE
GC-502377,CUST-00363,2023-08-29,69.12,USD,ACTIVE
GC-502378,CUST-00620,2022-07-27,147.75,GBP,ACTIVE
GC-502379,CUST-00161,2024-12-29,99.49,GBP,ACTIVE
GC-502380,CUST-00402,2024-04-14,184.8,USD,ACTIVE
GC-502381,CUST-00904,2023-02-16,73.54,EUR,VOIDED
GC-502382,CUST-01154,2024-08-01,72.5,USD,ACTIVE
GC-502383,CUST-00987,2022-06-08,196.69,USD,ACTIVE
GC-502384,CUST-02046,2024-04-10,74.85,USD,ACTIVE
GC-502385,CUST-01101,2024-10-19,94.01,USD,ACTIVE
GC-502386,CUST-01099,2023-11-19,74.75,USD,ACTIVE
GC-502387,CUST-00261,2024-06-01,68.45,USD,ACTIVE
GC-502388,CUST-01516,2022-02-15,198.17,EUR,ACTIVE
GC-502389,CUST-01255,2024-11-06,68.89,USD,ACTIVE
GC-502390,CUST-01521,2024-02-20,73.83,USD,ACTIVE
GC-502391,CUST-00982,2022-01-28,68.53,USD,ACTIVE
GC-502392,CUST-02231,2023-02-05,49.7,USD,ACTIVE
GC-502393,CUST-01298,2023-09-25,196.19,USD,ACTIVE
GC-502394,CUST-02031,2024-12-23,45.71,USD,ACTIVE
GC-502395,CUST-02249,2024-07-03,139.21,USD,ACTIVE
GC-502396,CUST-01145,2022-12-27,146.96,USD,ACTIVE
GC-502397,CUST-01399,2022-10-30,94.63,USD,ACTIVE
GC-502398,CUST-01640,2023-10-26,45.97,USD,ACTIVE
GC-502399,CUST-00254,2022-04-06,187.14,GBP,ACTIVE
GC-502400,CUST-02200,2022-05-09,69.94,USD,ACTIVE
GC-502401,CUST-00525,2022-05-15,46.6,USD,ACTIVE
GC-502402,CUST-00799,2022-09-03,24.01,USD,ACTIVE
GC-502403,CUST-00506,2023-03-22,147.09,USD,ACTIVE
GC-502404,CUST-02025,2022-12-03,45.61,USD,ACTIVE
GC-502405,CUST-00764,2024-09-19,68.46,USD,ACTIVE
GC-502406,CUST-00962,2022-10-31,48.2,USD,ACTIVE
GC-502407,CUST-00930,2023-01-25,144.12,EUR,ACTIVE
GC-502408,CUST-01941,2023-03-31,45.65,USD,ACTIVE
GC-502409,CUST-00201,2024-07-29,137.81,USD,ACTIVE
GC-502410,CUST-00495,2024-11-01,46.91,USD,ACTIVE
GC-502411,CUST-00511,2022-11-16,23.39,USD,ACTIVE
GC-502412,CUST-00911,2023-01-10,24.91,GBP,ACTIVE
GC-502413,CUST-01076,2022-09-26,49.9,USD,ACTIVE
GC-502414,CUST-02083,2022-02-04,24.39,GBP,ACTIVE
GC-502415,CUST-00732,2023-12-26,23.44,USD,ACTIVE
GC-502416,CUST-00865,2024-02-01,24.75,GBP,ACTIVE
GC-502417,CUST-01962,2023-05-17,182.29,USD,ACTIVE
GC-502418,CUST-02015,2023-07-19,45.03,USD,ACTIVE
GC-502419,CUST-00939,2023-09-17,191.23,USD,ACTIVE
GC-502420,CUST-00294,2023-03-27,47.01,USD,ACTIVE
GC-502421,CUST-01175,2024-03-28,147.42,USD,ACTIVE
GC-502422,CUST-02330,2022-05-29,193.19,USD,ACTIVE
GC-502423,CUST-00070,2022-07-07,187.52,EUR,ACTIVE
GC-502424,CUST-02242,2024-10-14,45.3,USD,ACTIVE
GC-502425,CUST-00075,2023-06-04,99.76,USD,ACTIVE
GC-502426,CUST-00292,2024-10-13,48.64,USD,ACTIVE
GC-502427,CUST-00301,2023-02-18,48.76,EUR,ACTIVE
GC-502428,CUST-00676,2024-05-23,92.31,USD,ACTIVE
GC-502429,CUST-00541,2024-06-15,96.75,GBP,ACTIVE
GC-502430,CUST-02363,2024-12-22,142.13,EUR,ACTIVE
GC-502431,CUST-00852,2023-09-25,24.01,USD,ACTIVE
GC-502432,CUST-01566,2023-11-05,45.15,USD,ACTIVE
GC-502433,CUST-00097,2023-12-16,92.72,USD,ACTIVE
GC-502434,CUST-01621,2023-09-20,144.98,USD,ACTIVE
GC-502435,CUST-01720,2023-02-17,70.7,USD,ACTIVE
GC-502436,CUST-00136,2022-02-17,46.77,USD,ACTIVE
GC-502437,CUST-01927,2023-02-12,146.09,USD,ACTIVE
GC-502438,CUST-01808,2022-06-11,191.31,USD,ACTIVE
GC-502439,CUST-00452,2022-11-27,47.31,EUR,ACTIVE
GC-502440,CUST-01748,2023-09-06,24.63,USD,ACTIVE
GC-502441,CUST-02149,2023-11-18,93.49,EUR,ACTIVE
